,score,learner,type,features
2,0.9333333333333333,Naive Bayes,Imputed,60
3,0.8933333333333333,KNN,Imputed,60
0,0.9066666666666666,Random Forest,Imputed,10
1,0.9066666666666666,GBC,Imputed,10
2,0.8,Naive Bayes,Imputed,10
3,0.8133333333333334,KNN,Imputed,10
0,0.9866666666666667,Random Forest,Imputed,50
1,0.9866666666666667,GBC,Imputed,50
2,0.9866666666666667,Naive Bayes,Imputed,50
3,0.9466666666666667,KNN,Imputed,50
0,0.9333333333333333,Random Forest,Imputed,20
1,0.92,GBC,Imputed,20
2,0.96,Naive Bayes,Imputed,20
3,0.8933333333333333,KNN,Imputed,20
0,0.9733333333333334,Random Forest,Imputed,30
1,0.9866666666666667,GBC,Imputed,30
2,0.9066666666666666,Naive Bayes,Imputed,30
3,0.8533333333333334,KNN,Imputed,30
0,0.9466666666666667,Random Forest,Imputed,40
1,0.9866666666666667,GBC,Imputed,40
2,0.8933333333333333,Naive Bayes,Imputed,40
3,0.9066666666666666,KNN,Imputed,40
0,0.9733333333333334,Random Forest,Imputed,70
1,0.9866666666666667,GBC,Imputed,70
2,0.9333333333333333,Naive Bayes,Imputed,70
3,0.92,KNN,Imputed,70
0,0.9733333333333334,Random Forest,Imputed,60
1,0.9733333333333334,GBC,Imputed,60
2,0.8533333333333334,Naive Bayes,Imputed,60
3,0.96,KNN,Imputed,60
0,0.9466666666666667,Random Forest,Imputed,10
1,0.9333333333333333,GBC,Imputed,10
2,0.7466666666666667,Naive Bayes,Imputed,10
3,0.8666666666666667,KNN,Imputed,10
0,0.9733333333333334,Random Forest,Imputed,50
1,0.9866666666666667,GBC,Imputed,50
2,0.9066666666666666,Naive Bayes,Imputed,50
3,0.9066666666666666,KNN,Imputed,50
0,0.9866666666666667,Random Forest,Imputed,20
1,0.9866666666666667,GBC,Imputed,20
2,0.92,Naive Bayes,Imputed,20
3,0.8933333333333333,KNN,Imputed,20
0,0.9333333333333333,Random Forest,Imputed,30
1,0.92,GBC,Imputed,30
2,0.8666666666666667,Naive Bayes,Imputed,30
3,0.8533333333333334,KNN,Imputed,30
0,1.0,Random Forest,Imputed,40
1,1.0,GBC,Imputed,40
2,0.96,Naive Bayes,Imputed,40
3,0.9066666666666666,KNN,Imputed,40
0,0.9733333333333334,Random Forest,Imputed,60
1,0.9866666666666667,GBC,Imputed,60
2,0.96,Naive Bayes,Imputed,60
3,0.8666666666666667,KNN,Imputed,60
0,0.9466666666666667,Random Forest,Imputed,10
1,0.96,GBC,Imputed,10
2,0.6933333333333334,Naive Bayes,Imputed,10
3,0.8533333333333334,KNN,Imputed,10
0,0.96,Random Forest,Imputed,70
1,0.9866666666666667,GBC,Imputed,70
2,0.9333333333333333,Naive Bayes,Imputed,70
3,0.9066666666666666,KNN,Imputed,70
0,0.9866666666666667,Random Forest,Imputed,50
1,1.0,GBC,Imputed,50
2,0.9866666666666667,Naive Bayes,Imputed,50
3,0.8933333333333333,KNN,Imputed,50
0,0.9733333333333334,Random Forest,Imputed,20
1,0.96,GBC,Imputed,20
2,0.88,Naive Bayes,Imputed,20
3,0.8666666666666667,KNN,Imputed,20
0,0.9866666666666667,Random Forest,Imputed,30
1,0.9866666666666667,GBC,Imputed,30
2,0.9466666666666667,Naive Bayes,Imputed,30
3,0.8533333333333334,KNN,Imputed,30
0,0.9733333333333334,Random Forest,Imputed,40
1,0.9866666666666667,GBC,Imputed,40
2,0.9466666666666667,Naive Bayes,Imputed,40
3,0.8666666666666667,KNN,Imputed,40
0,0.9466666666666667,Random Forest,Imputed,10
1,0.9466666666666667,GBC,Imputed,10
2,0.8533333333333334,Naive Bayes,Imputed,10
3,0.9066666666666666,KNN,Imputed,10
0,0.9733333333333334,Random Forest,Imputed,60
1,0.9733333333333334,GBC,Imputed,60
2,0.9333333333333333,Naive Bayes,Imputed,60
3,0.8933333333333333,KNN,Imputed,60
0,0.9866666666666667,Random Forest,Imputed,70
1,0.9866666666666667,GBC,Imputed,70
2,0.9733333333333334,Naive Bayes,Imputed,70
3,0.9066666666666666,KNN,Imputed,70
0,0.9866666666666667,Random Forest,Imputed,50
1,0.9866666666666667,GBC,Imputed,50
2,0.8933333333333333,Naive Bayes,Imputed,50
3,0.88,KNN,Imputed,50
0,0.96,Random Forest,Imputed,20
1,0.96,GBC,Imputed,20
2,0.8666666666666667,Naive Bayes,Imputed,20
3,0.8,KNN,Imputed,20
0,0.9866666666666667,Random Forest,Imputed,30
1,0.96,GBC,Imputed,30
2,0.8666666666666667,Naive Bayes,Imputed,30
3,0.88,KNN,Imputed,30
0,0.9733333333333334,Random Forest,Imputed,40
1,0.96,GBC,Imputed,40
2,0.8666666666666667,Naive Bayes,Imputed,40
3,0.8933333333333333,KNN,Imputed,40
0,0.9066666666666666,Random Forest,Imputed,10
1,0.9466666666666667,GBC,Imputed,10
2,0.8,Naive Bayes,Imputed,10
3,0.8533333333333334,KNN,Imputed,10
0,0.96,Random Forest,Imputed,50
1,0.9866666666666667,GBC,Imputed,50
2,0.9466666666666667,Naive Bayes,Imputed,50
3,0.9066666666666666,KNN,Imputed,50
0,0.9733333333333334,Random Forest,Imputed,60
1,0.9733333333333334,GBC,Imputed,60
2,1.0,Naive Bayes,Imputed,60
3,0.88,KNN,Imputed,60
0,0.9733333333333334,Random Forest,Imputed,70
1,0.9733333333333334,GBC,Imputed,70
2,0.96,Naive Bayes,Imputed,70
3,0.9333333333333333,KNN,Imputed,70
0,0.96,Random Forest,Imputed,30
1,0.96,GBC,Imputed,30
2,0.88,Naive Bayes,Imputed,30
3,0.92,KNN,Imputed,30
0,0.92,Random Forest,Imputed,20
1,0.9733333333333334,GBC,Imputed,20
2,0.8666666666666667,Naive Bayes,Imputed,20
3,0.92,KNN,Imputed,20
0,1.0,Random Forest,Imputed,40
1,1.0,GBC,Imputed,40
2,0.9466666666666667,Naive Bayes,Imputed,40
3,0.8933333333333333,KNN,Imputed,40
0,0.9466666666666667,Random Forest,Imputed,10
1,0.92,GBC,Imputed,10
2,0.7733333333333333,Naive Bayes,Imputed,10
3,0.88,KNN,Imputed,10
0,0.9733333333333334,Random Forest,Imputed,50
1,1.0,GBC,Imputed,50
2,0.9466666666666667,Naive Bayes,Imputed,50
3,0.8933333333333333,KNN,Imputed,50
0,0.9733333333333334,Random Forest,Imputed,60
1,1.0,GBC,Imputed,60
2,0.9733333333333334,Naive Bayes,Imputed,60
3,0.9066666666666666,KNN,Imputed,60
0,0.9733333333333334,Random Forest,Imputed,70
1,0.9866666666666667,GBC,Imputed,70
2,0.92,Naive Bayes,Imputed,70
3,0.8933333333333333,KNN,Imputed,70
0,0.9466666666666667,Random Forest,Imputed,30
1,0.9466666666666667,GBC,Imputed,30
2,0.92,Naive Bayes,Imputed,30
3,0.92,KNN,Imputed,30
0,0.9733333333333334,Random Forest,Imputed,20
1,0.96,GBC,Imputed,20
2,0.8533333333333334,Naive Bayes,Imputed,20
3,0.88,KNN,Imputed,20
0,0.9733333333333334,Random Forest,Imputed,40
1,0.9866666666666667,GBC,Imputed,40
2,0.92,Naive Bayes,Imputed,40
3,0.8666666666666667,KNN,Imputed,40
0,0.96,Random Forest,Imputed,50
1,0.9733333333333334,GBC,Imputed,50
2,0.9466666666666667,Naive Bayes,Imputed,50
3,0.88,KNN,Imputed,50
0,0.96,Random Forest,Imputed,10
1,0.9466666666666667,GBC,Imputed,10
2,0.8266666666666667,Naive Bayes,Imputed,10
3,0.8933333333333333,KNN,Imputed,10
0,0.9466666666666667,Random Forest,Imputed,60
1,0.9466666666666667,GBC,Imputed,60
2,0.9466666666666667,Naive Bayes,Imputed,60
3,0.88,KNN,Imputed,60
0,0.9866666666666667,Random Forest,Imputed,70
1,0.9866666666666667,GBC,Imputed,70
2,0.96,Naive Bayes,Imputed,70
3,0.8933333333333333,KNN,Imputed,70
0,0.9866666666666667,Random Forest,Imputed,30
1,1.0,GBC,Imputed,30
2,0.92,Naive Bayes,Imputed,30
3,0.8266666666666667,KNN,Imputed,30
0,0.9466666666666667,Random Forest,Imputed,20
1,0.9466666666666667,GBC,Imputed,20
2,0.9066666666666666,Naive Bayes,Imputed,20
3,0.9066666666666666,KNN,Imputed,20
0,0.9733333333333334,Random Forest,Imputed,40
1,0.9866666666666667,GBC,Imputed,40
2,0.8533333333333334,Naive Bayes,Imputed,40
3,0.9066666666666666,KNN,Imputed,40
0,0.9066666666666666,Random Forest,Imputed,10
1,0.8933333333333333,GBC,Imputed,10
2,0.8,Naive Bayes,Imputed,10
3,0.88,KNN,Imputed,10
0,0.96,Random Forest,Imputed,50
1,0.9733333333333334,GBC,Imputed,50
2,0.9733333333333334,Naive Bayes,Imputed,50
3,0.88,KNN,Imputed,50
0,0.9733333333333334,Random Forest,Imputed,60
1,0.9866666666666667,GBC,Imputed,60
2,0.96,Naive Bayes,Imputed,60
3,0.8666666666666667,KNN,Imputed,60
0,0.9866666666666667,Random Forest,Imputed,70
1,0.9733333333333334,GBC,Imputed,70
2,0.9733333333333334,Naive Bayes,Imputed,70
3,0.8933333333333333,KNN,Imputed,70
0,0.9733333333333334,Random Forest,Imputed,30
1,0.96,GBC,Imputed,30
2,0.9333333333333333,Naive Bayes,Imputed,30
3,0.84,KNN,Imputed,30
0,0.9066666666666666,Random Forest,Imputed,20
1,0.9333333333333333,GBC,Imputed,20
2,0.8933333333333333,Naive Bayes,Imputed,20
3,0.8533333333333334,KNN,Imputed,20
0,0.9333333333333333,Random Forest,Imputed,10
1,0.92,GBC,Imputed,10
2,0.8133333333333334,Naive Bayes,Imputed,10
3,0.8133333333333334,KNN,Imputed,10
0,0.9466666666666667,Random Forest,Imputed,50
1,0.9333333333333333,GBC,Imputed,50
2,0.9333333333333333,Naive Bayes,Imputed,50
3,0.8666666666666667,KNN,Imputed,50
0,0.9733333333333334,Random Forest,Imputed,40
1,0.9733333333333334,GBC,Imputed,40
2,0.92,Naive Bayes,Imputed,40
3,0.9066666666666666,KNN,Imputed,40
0,0.9866666666666667,Random Forest,Imputed,60
1,0.9866666666666667,GBC,Imputed,60
2,0.9733333333333334,Naive Bayes,Imputed,60
3,0.8533333333333334,KNN,Imputed,60
0,0.9733333333333334,Random Forest,Imputed,70
1,0.9866666666666667,GBC,Imputed,70
2,0.9733333333333334,Naive Bayes,Imputed,70
3,0.96,KNN,Imputed,70
0,0.96,Random Forest,Imputed,20
1,0.9733333333333334,GBC,Imputed,20
2,0.8933333333333333,Naive Bayes,Imputed,20
3,0.8666666666666667,KNN,Imputed,20
0,0.9733333333333334,Random Forest,Imputed,30
1,0.9733333333333334,GBC,Imputed,30
2,0.8933333333333333,Naive Bayes,Imputed,30
3,0.8666666666666667,KNN,Imputed,30
0,0.9733333333333334,Random Forest,Imputed,50
1,0.9866666666666667,GBC,Imputed,50
2,0.9333333333333333,Naive Bayes,Imputed,50
3,0.8533333333333334,KNN,Imputed,50
0,0.9733333333333334,Random Forest,Imputed,40
1,1.0,GBC,Imputed,40
2,0.9466666666666667,Naive Bayes,Imputed,40
3,0.8666666666666667,KNN,Imputed,40
0,0.88,Random Forest,Imputed,10
1,0.8933333333333333,GBC,Imputed,10
2,0.7733333333333333,Naive Bayes,Imputed,10
3,0.7866666666666666,KNN,Imputed,10
0,0.9866666666666667,Random Forest,Imputed,70
1,0.9866666666666667,GBC,Imputed,70
2,0.9333333333333333,Naive Bayes,Imputed,70
3,0.88,KNN,Imputed,70
0,0.96,Random Forest,Imputed,60
1,0.9866666666666667,GBC,Imputed,60
2,0.9733333333333334,Naive Bayes,Imputed,60
3,0.9466666666666667,KNN,Imputed,60
0,1.0,Random Forest,Imputed,30
1,1.0,GBC,Imputed,30
2,0.9466666666666667,Naive Bayes,Imputed,30
3,0.8666666666666667,KNN,Imputed,30
0,0.96,Random Forest,Imputed,20
1,0.96,GBC,Imputed,20
2,0.9466666666666667,Naive Bayes,Imputed,20
3,0.9066666666666666,KNN,Imputed,20
0,0.9733333333333334,Random Forest,Imputed,50
1,0.9733333333333334,GBC,Imputed,50
2,0.9466666666666667,Naive Bayes,Imputed,50
3,0.9066666666666666,KNN,Imputed,50
0,0.9866666666666667,Random Forest,Imputed,40
1,0.9866666666666667,GBC,Imputed,40
2,0.9466666666666667,Naive Bayes,Imputed,40
3,0.88,KNN,Imputed,40
0,0.9066666666666666,Random Forest,Imputed,10
1,0.8266666666666667,GBC,Imputed,10
2,0.8533333333333334,Naive Bayes,Imputed,10
3,0.7733333333333333,KNN,Imputed,10
0,0.9733333333333334,Random Forest,Imputed,60
1,0.9733333333333334,GBC,Imputed,60
2,0.9733333333333334,Naive Bayes,Imputed,60
3,0.8933333333333333,KNN,Imputed,60
0,0.9333333333333333,Random Forest,Imputed,70
1,0.9733333333333334,GBC,Imputed,70
2,0.96,Naive Bayes,Imputed,70
3,0.92,KNN,Imputed,70
0,0.96,Random Forest,Imputed,30
1,0.96,GBC,Imputed,30
2,0.9333333333333333,Naive Bayes,Imputed,30
3,0.88,KNN,Imputed,30
0,0.96,Random Forest,Imputed,20
1,0.92,GBC,Imputed,20
2,0.88,Naive Bayes,Imputed,20
3,0.8666666666666667,KNN,Imputed,20
0,0.9466666666666667,Random Forest,Imputed,40
1,0.96,GBC,Imputed,40
2,0.88,Naive Bayes,Imputed,40
3,0.8133333333333334,KNN,Imputed,40
0,0.8933333333333333,Random Forest,Imputed,10
1,0.88,GBC,Imputed,10
2,0.8133333333333334,Naive Bayes,Imputed,10
3,0.88,KNN,Imputed,10
0,0.9866666666666667,Random Forest,Imputed,50
1,0.9866666666666667,GBC,Imputed,50
2,0.96,Naive Bayes,Imputed,50
3,0.88,KNN,Imputed,50
0,0.9733333333333334,Random Forest,Imputed,60
1,0.9733333333333334,GBC,Imputed,60
2,0.92,Naive Bayes,Imputed,60
3,0.92,KNN,Imputed,60
0,1.0,Random Forest,Imputed,70
1,1.0,GBC,Imputed,70
2,0.9733333333333334,Naive Bayes,Imputed,70
3,0.88,KNN,Imputed,70
0,0.96,Random Forest,Imputed,20
1,0.9733333333333334,GBC,Imputed,20
2,0.8666666666666667,Naive Bayes,Imputed,20
3,0.8666666666666667,KNN,Imputed,20
0,0.9733333333333334,Random Forest,Imputed,30
1,0.96,GBC,Imputed,30
2,0.7866666666666666,Naive Bayes,Imputed,30
3,0.84,KNN,Imputed,30
0,0.9333333333333333,Random Forest,Imputed,50
1,0.9866666666666667,GBC,Imputed,50
2,0.9866666666666667,Naive Bayes,Imputed,50
3,0.88,KNN,Imputed,50
0,0.9333333333333333,Random Forest,Imputed,10
1,0.9466666666666667,GBC,Imputed,10
2,0.7866666666666666,Naive Bayes,Imputed,10
3,0.8533333333333334,KNN,Imputed,10
0,0.9866666666666667,Random Forest,Imputed,40
1,0.9866666666666667,GBC,Imputed,40
2,0.9066666666666666,Naive Bayes,Imputed,40
3,0.9333333333333333,KNN,Imputed,40
0,0.96,Random Forest,Imputed,60
1,0.96,GBC,Imputed,60
2,0.96,Naive Bayes,Imputed,60
3,0.8666666666666667,KNN,Imputed,60
0,0.9466666666666667,Random Forest,Imputed,70
1,1.0,GBC,Imputed,70
2,0.92,Naive Bayes,Imputed,70
3,0.9066666666666666,KNN,Imputed,70
0,0.9466666666666667,Random Forest,Imputed,30
1,0.96,GBC,Imputed,30
2,0.8933333333333333,Naive Bayes,Imputed,30
3,0.8533333333333334,KNN,Imputed,30
0,0.9733333333333334,Random Forest,Imputed,20
1,0.9866666666666667,GBC,Imputed,20
2,0.84,Naive Bayes,Imputed,20
3,0.8666666666666667,KNN,Imputed,20
0,0.9733333333333334,Random Forest,Imputed,40
1,0.9733333333333334,GBC,Imputed,40
2,0.9066666666666666,Naive Bayes,Imputed,40
3,0.84,KNN,Imputed,40
0,0.9466666666666667,Random Forest,Imputed,10
1,0.96,GBC,Imputed,10
2,0.8133333333333334,Naive Bayes,Imputed,10
3,0.8666666666666667,KNN,Imputed,10
0,0.96,Random Forest,Imputed,50
1,0.9733333333333334,GBC,Imputed,50
2,0.9066666666666666,Naive Bayes,Imputed,50
3,0.8933333333333333,KNN,Imputed,50
0,0.9866666666666667,Random Forest,Imputed,60
1,0.9866666666666667,GBC,Imputed,60
2,0.9333333333333333,Naive Bayes,Imputed,60
3,0.92,KNN,Imputed,60
0,0.9733333333333334,Random Forest,Imputed,70
1,0.9733333333333334,GBC,Imputed,70
2,0.9333333333333333,Naive Bayes,Imputed,70
3,0.84,KNN,Imputed,70
0,0.9733333333333334,Random Forest,Imputed,30
1,0.9733333333333334,GBC,Imputed,30
2,0.9333333333333333,Naive Bayes,Imputed,30
3,0.88,KNN,Imputed,30
0,0.9733333333333334,Random Forest,Imputed,20
1,0.9866666666666667,GBC,Imputed,20
2,0.8266666666666667,Naive Bayes,Imputed,20
3,0.88,KNN,Imputed,20
0,0.96,Random Forest,Imputed,40
1,0.9733333333333334,GBC,Imputed,40
2,0.96,Naive Bayes,Imputed,40
3,0.9333333333333333,KNN,Imputed,40
0,0.9333333333333333,Random Forest,Imputed,10
1,0.96,GBC,Imputed,10
2,0.7733333333333333,Naive Bayes,Imputed,10
3,0.8266666666666667,KNN,Imputed,10
0,0.9866666666666667,Random Forest,Imputed,50
1,1.0,GBC,Imputed,50
2,0.92,Naive Bayes,Imputed,50
3,0.9333333333333333,KNN,Imputed,50
0,0.9733333333333334,Random Forest,Imputed,70
1,1.0,GBC,Imputed,70
2,0.92,Naive Bayes,Imputed,70
3,0.9066666666666666,KNN,Imputed,70
0,0.9333333333333333,Random Forest,Imputed,60
1,0.9866666666666667,GBC,Imputed,60
2,0.96,Naive Bayes,Imputed,60
3,0.8933333333333333,KNN,Imputed,60
0,0.96,Random Forest,Imputed,30
1,0.96,GBC,Imputed,30
2,0.9066666666666666,Naive Bayes,Imputed,30
3,0.9066666666666666,KNN,Imputed,30
0,0.96,Random Forest,Imputed,20
1,0.9733333333333334,GBC,Imputed,20
2,0.7733333333333333,Naive Bayes,Imputed,20
3,0.8533333333333334,KNN,Imputed,20
0,0.9866666666666667,Random Forest,Imputed,50
1,1.0,GBC,Imputed,50
2,0.96,Naive Bayes,Imputed,50
3,0.8933333333333333,KNN,Imputed,50
0,0.9866666666666667,Random Forest,Imputed,40
1,0.9866666666666667,GBC,Imputed,40
2,0.9466666666666667,Naive Bayes,Imputed,40
3,0.88,KNN,Imputed,40
0,0.8533333333333334,Random Forest,Imputed,10
1,0.8533333333333334,GBC,Imputed,10
2,0.7333333333333333,Naive Bayes,Imputed,10
3,0.8133333333333334,KNN,Imputed,10
0,0.9866666666666667,Random Forest,Imputed,70
1,1.0,GBC,Imputed,70
2,0.9733333333333334,Naive Bayes,Imputed,70
3,0.9066666666666666,KNN,Imputed,70
0,0.9866666666666667,Random Forest,Imputed,60
1,0.9733333333333334,GBC,Imputed,60
2,0.9333333333333333,Naive Bayes,Imputed,60
3,0.8533333333333334,KNN,Imputed,60
0,0.9733333333333334,Random Forest,Imputed,20
1,0.9733333333333334,GBC,Imputed,20
2,0.8266666666666667,Naive Bayes,Imputed,20
3,0.8666666666666667,KNN,Imputed,20
0,0.9733333333333334,Random Forest,Imputed,30
1,0.9866666666666667,GBC,Imputed,30
2,0.96,Naive Bayes,Imputed,30
3,0.9066666666666666,KNN,Imputed,30
0,0.9866666666666667,Random Forest,Imputed,50
1,0.9866666666666667,GBC,Imputed,50
2,0.96,Naive Bayes,Imputed,50
3,0.92,KNN,Imputed,50
0,0.9866666666666667,Random Forest,Imputed,40
1,0.9866666666666667,GBC,Imputed,40
2,0.92,Naive Bayes,Imputed,40
3,0.8533333333333334,KNN,Imputed,40
0,0.92,Random Forest,Imputed,10
1,0.92,GBC,Imputed,10
2,0.7866666666666666,Naive Bayes,Imputed,10
3,0.84,KNN,Imputed,10
0,0.9733333333333334,Random Forest,Imputed,60
1,1.0,GBC,Imputed,60
2,0.96,Naive Bayes,Imputed,60
3,0.88,KNN,Imputed,60
0,0.9466666666666667,Random Forest,Imputed,70
1,0.9733333333333334,GBC,Imputed,70
2,0.9333333333333333,Naive Bayes,Imputed,70
3,0.8933333333333333,KNN,Imputed,70
0,0.9733333333333334,Random Forest,Imputed,20
1,0.9733333333333334,GBC,Imputed,20
2,0.8933333333333333,Naive Bayes,Imputed,20
3,0.8666666666666667,KNN,Imputed,20
0,0.9333333333333333,Random Forest,Imputed,30
1,0.96,GBC,Imputed,30
2,0.88,Naive Bayes,Imputed,30
3,0.8666666666666667,KNN,Imputed,30
0,0.96,Random Forest,Imputed,50
1,0.9733333333333334,GBC,Imputed,50
2,0.9733333333333334,Naive Bayes,Imputed,50
3,0.8666666666666667,KNN,Imputed,50
0,0.9733333333333334,Random Forest,Imputed,40
1,1.0,GBC,Imputed,40
2,0.8933333333333333,Naive Bayes,Imputed,40
3,0.88,KNN,Imputed,40
0,0.9733333333333334,Random Forest,Imputed,10
1,0.9466666666666667,GBC,Imputed,10
2,0.9066666666666666,Naive Bayes,Imputed,10
3,0.8666666666666667,KNN,Imputed,10
0,0.9866666666666667,Random Forest,Imputed,60
1,1.0,GBC,Imputed,60
2,0.96,Naive Bayes,Imputed,60
3,0.9333333333333333,KNN,Imputed,60
0,1.0,Random Forest,Imputed,70
1,1.0,GBC,Imputed,70
2,0.9866666666666667,Naive Bayes,Imputed,70
3,0.8666666666666667,KNN,Imputed,70
0,0.9733333333333334,Random Forest,Imputed,20
1,0.9333333333333333,GBC,Imputed,20
2,0.8666666666666667,Naive Bayes,Imputed,20
3,0.88,KNN,Imputed,20
0,0.96,Random Forest,Imputed,30
1,0.9733333333333334,GBC,Imputed,30
2,0.8933333333333333,Naive Bayes,Imputed,30
3,0.8533333333333334,KNN,Imputed,30
0,0.9866666666666667,Random Forest,Imputed,40
1,0.9866666666666667,GBC,Imputed,40
2,0.96,Naive Bayes,Imputed,40
3,0.92,KNN,Imputed,40
0,0.9733333333333334,Random Forest,Imputed,50
1,0.96,GBC,Imputed,50
2,0.92,Naive Bayes,Imputed,50
3,0.9333333333333333,KNN,Imputed,50
0,0.9466666666666667,Random Forest,Imputed,10
1,0.9733333333333334,GBC,Imputed,10
2,0.84,Naive Bayes,Imputed,10
3,0.8,KNN,Imputed,10
0,0.9866666666666667,Random Forest,Imputed,60
1,1.0,GBC,Imputed,60
2,0.92,Naive Bayes,Imputed,60
3,0.92,KNN,Imputed,60
0,0.9733333333333334,Random Forest,Imputed,70
1,0.9866666666666667,GBC,Imputed,70
2,0.8933333333333333,Naive Bayes,Imputed,70
3,0.92,KNN,Imputed,70
0,0.96,Random Forest,Imputed,30
1,0.96,GBC,Imputed,30
2,0.9333333333333333,Naive Bayes,Imputed,30
3,0.84,KNN,Imputed,30
0,0.9466666666666667,Random Forest,Imputed,20
1,0.9733333333333334,GBC,Imputed,20
2,0.92,Naive Bayes,Imputed,20
3,0.88,KNN,Imputed,20
0,0.9466666666666667,Random Forest,Imputed,50
1,0.9333333333333333,GBC,Imputed,50
2,0.8933333333333333,Naive Bayes,Imputed,50
3,0.9066666666666666,KNN,Imputed,50
0,0.9466666666666667,Random Forest,Imputed,40
1,0.96,GBC,Imputed,40
2,0.8666666666666667,Naive Bayes,Imputed,40
3,0.8933333333333333,KNN,Imputed,40
0,0.9066666666666666,Random Forest,Imputed,10
1,0.9466666666666667,GBC,Imputed,10
2,0.8266666666666667,Naive Bayes,Imputed,10
3,0.8133333333333334,KNN,Imputed,10
0,0.9733333333333334,Random Forest,Imputed,60
1,1.0,GBC,Imputed,60
2,0.9733333333333334,Naive Bayes,Imputed,60
3,0.92,KNN,Imputed,60
0,0.9866666666666667,Random Forest,Imputed,70
1,0.9733333333333334,GBC,Imputed,70
2,0.9733333333333334,Naive Bayes,Imputed,70
3,0.92,KNN,Imputed,70
0,0.9466666666666667,Random Forest,Imputed,30
1,0.96,GBC,Imputed,30
2,0.9066666666666666,Naive Bayes,Imputed,30
3,0.8533333333333334,KNN,Imputed,30
0,0.96,Random Forest,Imputed,20
1,0.9333333333333333,GBC,Imputed,20
2,0.84,Naive Bayes,Imputed,20
3,0.92,KNN,Imputed,20
0,0.9866666666666667,Random Forest,Imputed,40
1,0.9866666666666667,GBC,Imputed,40
2,0.9333333333333333,Naive Bayes,Imputed,40
3,0.88,KNN,Imputed,40
0,0.9866666666666667,Random Forest,Imputed,50
1,0.9866666666666667,GBC,Imputed,50
2,0.96,Naive Bayes,Imputed,50
3,0.8666666666666667,KNN,Imputed,50
0,0.9466666666666667,Random Forest,Imputed,10
1,0.96,GBC,Imputed,10
2,0.8266666666666667,Naive Bayes,Imputed,10
3,0.88,KNN,Imputed,10
0,0.9866666666666667,Random Forest,Imputed,60
1,0.9866666666666667,GBC,Imputed,60
2,0.9333333333333333,Naive Bayes,Imputed,60
3,0.88,KNN,Imputed,60
0,0.9866666666666667,Random Forest,Imputed,70
1,0.9866666666666667,GBC,Imputed,70
2,0.92,Naive Bayes,Imputed,70
3,0.92,KNN,Imputed,70
0,0.9733333333333334,Random Forest,Imputed,20
1,0.9866666666666667,GBC,Imputed,20
2,0.9333333333333333,Naive Bayes,Imputed,20
3,0.9333333333333333,KNN,Imputed,20
0,0.9733333333333334,Random Forest,Imputed,30
1,0.9866666666666667,GBC,Imputed,30
2,0.9333333333333333,Naive Bayes,Imputed,30
3,0.8933333333333333,KNN,Imputed,30
0,0.9866666666666667,Random Forest,Imputed,40
1,1.0,GBC,Imputed,40
2,0.96,Naive Bayes,Imputed,40
3,0.8933333333333333,KNN,Imputed,40
0,0.96,Random Forest,Imputed,50
1,0.9466666666666667,GBC,Imputed,50
2,0.96,Naive Bayes,Imputed,50
3,0.88,KNN,Imputed,50
0,0.9733333333333334,Random Forest,Imputed,10
1,0.9866666666666667,GBC,Imputed,10
2,0.8666666666666667,Naive Bayes,Imputed,10
3,0.8933333333333333,KNN,Imputed,10
0,0.9866666666666667,Random Forest,Imputed,60
1,0.9866666666666667,GBC,Imputed,60
2,0.96,Naive Bayes,Imputed,60
3,0.88,KNN,Imputed,60
0,0.96,Random Forest,Imputed,70
1,0.9866666666666667,GBC,Imputed,70
2,0.92,Naive Bayes,Imputed,70
3,0.8933333333333333,KNN,Imputed,70
0,0.96,Random Forest,Imputed,30
1,0.96,GBC,Imputed,30
2,0.88,Naive Bayes,Imputed,30
3,0.9066666666666666,KNN,Imputed,30
0,0.96,Random Forest,Imputed,20
1,0.96,GBC,Imputed,20
2,0.8933333333333333,Naive Bayes,Imputed,20
3,0.8666666666666667,KNN,Imputed,20
0,1.0,Random Forest,Imputed,50
1,0.9866666666666667,GBC,Imputed,50
2,0.9333333333333333,Naive Bayes,Imputed,50
3,0.88,KNN,Imputed,50
0,0.96,Random Forest,Imputed,40
